Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Sub-Category,Sales,Discount,Profit,is_profitable,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,State_Avg_Sales,Category_Avg_Sales,High_Discount
2015-04-30,2015-05-04,Standard Class,JW-15220,Corporate,Lawrence,Massachusetts,East,FUR-FU-10001025,Furnishings,24.3,0.0,10.449,1,2015,4,3,2,0,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,266.5805555555556,98.45908322663252,0
2017-05-03,2017-05-08,Standard Class,BO-11350,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furnishings,32.448,0.2,7.3008,1,2017,5,2,2,0,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,76.22222222222223,98.45908322663252,0
2016-08-26,2016-08-30,Standard Class,XP-21865,Consumer,Athens,Georgia,South,FUR-FU-10000308,Furnishings,186.54,0.0,41.0388,1,2016,8,4,3,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,260.04625,98.45908322663252,0
2016-06-11,2016-06-16,Standard Class,SV-20365,Consumer,Los Angeles,California,West,FUR-TA-10003473,Tables,902.712,0.2,33.8517,1,2016,6,5,2,0,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,333.32167002881846,885.8187105263157,0
2016-10-17,2016-10-21,Standard Class,MG-17890,Home Office,Fresno,California,West,FUR-BO-10003894,Bookcases,120.666,0.15,21.294,1,2016,10,0,4,0,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,567.2388333333333,0
2016-11-24,2016-12-01,Standard Class,SC-20680,Home Office,Seattle,Washington,West,FUR-FU-10003535,Furnishings,82.26,0.0,33.7266,1,2016,11,3,4,0,7,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,435.3106534653465,98.45908322663252,0
2017-12-23,2017-12-30,Standard Class,JB-16045,Home Office,Danbury,Connecticut,East,FUR-FU-10001473,Furnishings,27.46,0.0,9.8856,1,2017,12,5,4,1,7,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,447.51181818181817,98.45908322663252,0
2016-12-01,2016-12-06,Second Class,EJ-14155,Consumer,Franklin,Massachusetts,East,FUR-FU-10002045,Furnishings,111.15,0.0,48.906,1,2016,12,3,4,1,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,266.5805555555556,98.45908322663252,0
2015-12-05,2015-12-09,Second Class,BD-11635,Consumer,New York City,New York,East,FUR-CH-10003535,Chairs,164.646,0.1,12.8058,1,2015,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,610.1385110497238,0
2017-07-08,2017-07-12,Standard Class,HE-14800,Corporate,Newark,Delaware,East,FUR-FU-10003247,Furnishings,83.92,0.0,5.8744,1,2017,7,5,3,0,4,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,265.565,98.45908322663252,0
2017-07-08,2017-07-12,Standard Class,HE-14800,Corporate,Newark,Delaware,East,FUR-FU-10001057,Furnishings,39.98,0.0,9.1954,1,2017,7,5,3,0,4,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,265.565,98.45908322663252,0
2017-05-09,2017-05-11,First Class,LB-16795,Home Office,Seattle,Washington,West,FUR-TA-10004154,Tables,286.85,0.0,63.107,1,2017,5,1,2,0,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,435.3106534653465,885.8187105263157,0
2017-10-12,2017-10-16,Standard Class,NP-18670,Consumer,Lakewood,New Jersey,East,FUR-FU-10004053,Furnishings,40.48,0.0,17.4064,1,2017,10,3,4,0,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,245.36458333333334,98.45908322663252,0
2017-10-12,2017-10-16,Standard Class,NP-18670,Consumer,Lakewood,New Jersey,East,FUR-BO-10003404,Bookcases,2154.9,0.0,129.294,1,2017,10,3,4,0,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,245.36458333333334,567.2388333333333,0
2017-11-08,2017-11-13,Standard Class,KN-16450,Corporate,Baltimore,Maryland,East,FUR-FU-10003535,Furnishings,274.2,0.0,112.422,1,2017,11,2,4,0,5,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,321.5173076923077,98.45908322663252,0
2017-10-23,2017-10-24,First Class,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-FU-10004963,Furnishings,35.0,0.0,14.7,1,2017,10,0,4,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,346.7091666666667,98.45908322663252,0
2017-10-23,2017-10-24,First Class,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-FU-10000277,Furnishings,210.68,0.0,50.5632,1,2017,10,0,4,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,346.7091666666667,98.45908322663252,0
2016-11-11,2016-11-17,Standard Class,AS-10285,Corporate,Noblesville,Indiana,Central,FUR-TA-10001950,Tables,2678.94,0.0,241.1046,1,2016,11,4,4,0,6,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,499.85695652173916,885.8187105263157,0
2017-09-24,2017-09-24,Same Day,PB-19150,Consumer,Seattle,Washington,West,FUR-FU-10002759,Furnishings,199.8,0.0,71.928,1,2017,9,6,3,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,435.3106534653465,98.45908322663252,0
2016-02-02,2016-02-04,Second Class,SE-20110,Consumer,Arlington,Virginia,South,FUR-FU-10001731,Furnishings,18.69,0.0,7.1022,1,2016,2,1,1,0,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,486.9605769230769,98.45908322663252,0
2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-FU-10002506,Furnishings,12.99,0.0,1.5588,1,2017,12,0,4,1,6,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,245.36458333333334,98.45908322663252,0
2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10003817,Chairs,182.22,0.0,45.555,1,2017,12,0,4,1,6,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,245.36458333333334,610.1385110497238,0
2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10004860,Chairs,302.94,0.0,18.1764,1,2017,12,0,4,1,6,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,245.36458333333334,610.1385110497238,0
2016-01-11,2016-01-15,Standard Class,MP-17470,Home Office,Columbus,Ohio,East,FUR-FU-10002268,Furnishings,54.992,0.2,8.9362,1,2016,1,0,1,0,4,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,74.18021052631579,98.45908322663252,0
2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,FUR-FU-10003424,Furnishings,51.264,0.2,7.6896,1,2017,3,3,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,74.18021052631579,98.45908322663252,0
2016-11-30,2016-12-06,Standard Class,BS-11755,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Chairs,389.97,0.0,35.0973,1,2016,11,2,4,0,6,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,446.42199999999997,610.1385110497238,0
2016-03-27,2016-03-31,Standard Class,DS-13180,Corporate,Columbus,Georgia,South,FUR-FU-10004053,Furnishings,20.24,0.0,8.7032,1,2016,3,6,1,0,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,260.04625,98.45908322663252,0
2016-03-27,2016-03-31,Standard Class,DS-13180,Corporate,Columbus,Georgia,South,FUR-FU-10003731,Furnishings,39.92,0.0,11.1776,1,2016,3,6,1,0,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,260.04625,98.45908322663252,0
2015-09-11,2015-09-12,First Class,GB-14530,Corporate,Aurora,Colorado,West,FUR-FU-10000073,Furnishings,24.64,0.2,4.004,1,2015,9,4,3,0,1,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,248.28575,98.45908322663252,0
2016-12-09,2016-12-11,First Class,PM-18940,Consumer,Springfield,Virginia,South,FUR-TA-10002530,Tables,1056.86,0.0,158.529,1,2016,12,4,4,1,2,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,486.9605769230769,885.8187105263157,0
2016-04-02,2016-04-06,Second Class,DJ-13420,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10000847,Chairs,1454.9,0.0,378.274,1,2016,4,5,2,0,4,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,539.2690625,610.1385110497238,0
2017-07-03,2017-07-04,First Class,TS-21505,Consumer,Concord,New Hampshire,East,FUR-FU-10004188,Furnishings,102.3,0.0,26.598,1,2017,7,0,3,0,1,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,166.66199999999998,98.45908322663252,0
2017-12-22,2017-12-26,Standard Class,CM-12190,Consumer,Rochester,Minnesota,Central,FUR-TA-10004915,Tables,607.52,0.0,97.2032,1,2017,12,4,4,1,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,585.4884615384616,885.8187105263157,0
2017-04-23,2017-04-26,First Class,SO-20335,Consumer,Greeley,Colorado,West,FUR-FU-10001025,Furnishings,11.664,0.2,3.3534,1,2017,4,6,2,0,3,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,248.28575,98.45908322663252,0
2014-06-04,2014-06-09,Standard Class,BT-11440,Consumer,New York City,New York,East,FUR-FU-10002878,Furnishings,56.96,0.0,21.0752,1,2014,6,2,2,0,5,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2014-06-04,2014-06-09,Standard Class,BT-11440,Consumer,New York City,New York,East,FUR-FU-10002191,Furnishings,13.96,0.0,6.7008,1,2014,6,2,2,0,5,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2017-04-27,2017-05-02,Standard Class,HM-14980,Consumer,Seattle,Washington,West,FUR-FU-10000397,Furnishings,139.58,0.0,39.0824,1,2017,4,3,2,0,5,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,435.3106534653465,98.45908322663252,0
2015-11-08,2015-11-15,Standard Class,NS-18640,Corporate,Jacksonville,North Carolina,South,FUR-FU-10000023,Furnishings,4.712,0.2,1.4136,1,2015,11,6,4,0,7,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,136.1914074074074,98.45908322663252,0
2016-11-25,2016-11-29,Standard Class,MH-17455,Consumer,Los Angeles,California,West,FUR-CH-10004698,Chairs,194.352,0.2,19.4352,1,2016,11,4,4,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2015-12-05,2015-12-08,First Class,RR-19525,Corporate,Nashville,Tennessee,South,FUR-CH-10004477,Chairs,97.424,0.2,10.9602,1,2015,12,5,4,1,3,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,175.9742857142857,610.1385110497238,0
2014-09-13,2014-09-13,Same Day,RP-19390,Consumer,Seattle,Washington,West,FUR-FU-10001918,Furnishings,14.19,0.0,5.5341,1,2014,9,5,3,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,435.3106534653465,98.45908322663252,0
2017-03-30,2017-04-01,Second Class,AB-10165,Consumer,Lakewood,California,West,FUR-FU-10004973,Furnishings,94.2,0.0,39.564,1,2017,3,3,1,0,2,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2017-09-15,2017-09-17,Second Class,CS-12400,Home Office,San Francisco,California,West,FUR-TA-10003473,Tables,300.904,0.2,11.2839,1,2017,9,4,3,0,2,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,333.32167002881846,885.8187105263157,0
2017-06-15,2017-06-20,Standard Class,TS-21205,Corporate,Nashville,Tennessee,South,FUR-FU-10004351,Furnishings,31.168,0.2,9.3504,1,2017,6,3,2,0,5,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,175.9742857142857,98.45908322663252,0
2014-09-08,2014-09-13,Standard Class,PP-18955,Home Office,New York City,New York,East,FUR-CH-10004289,Chairs,172.764,0.1,13.4372,1,2014,9,0,3,0,5,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2014-11-16,2014-11-18,First Class,JD-16150,Corporate,Los Angeles,California,West,FUR-BO-10004015,Bookcases,305.9745,0.15,25.1979,1,2014,11,6,4,0,2,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,567.2388333333333,0
2015-12-27,2015-12-31,Standard Class,SP-20860,Corporate,Murfreesboro,Tennessee,South,FUR-FU-10002030,Furnishings,53.352,0.2,16.0056,1,2015,12,6,4,1,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,175.9742857142857,98.45908322663252,0
2015-12-27,2015-12-31,Standard Class,SP-20860,Corporate,Murfreesboro,Tennessee,South,FUR-BO-10002853,Bookcases,131.104,0.2,8.194,1,2015,12,6,4,1,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,175.9742857142857,567.2388333333333,0
2017-06-27,2017-06-29,Second Class,PW-19030,Corporate,Seattle,Washington,West,FUR-FU-10001290,Furnishings,126.3,0.0,40.416,1,2017,6,1,2,0,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,435.3106534653465,98.45908322663252,0
2015-10-02,2015-10-04,First Class,CK-12205,Consumer,Hillsboro,Oregon,West,FUR-FU-10000629,Furnishings,11.032,0.2,3.0338,1,2015,10,4,4,0,2,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,381.824,98.45908322663252,0
2017-02-02,2017-02-07,Standard Class,BO-11350,Corporate,San Diego,California,West,FUR-FU-10000293,Furnishings,210.58,0.0,12.6348,1,2017,2,3,1,0,5,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2016-07-22,2016-07-26,Standard Class,MF-17665,Corporate,Columbia,Maryland,East,FUR-FU-10000794,Furnishings,27.42,0.0,9.3228,1,2016,7,4,3,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,321.5173076923077,98.45908322663252,0
2016-09-12,2016-09-13,Same Day,PO-19180,Home Office,Louisville,Colorado,West,FUR-CH-10002304,Chairs,83.136,0.2,5.196,1,2016,9,0,3,0,1,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,248.28575,610.1385110497238,0
2017-12-13,2017-12-18,Standard Class,BP-11095,Corporate,New York City,New York,East,FUR-BO-10004015,Bookcases,287.976,0.2,7.1994,1,2017,12,2,4,1,5,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,567.2388333333333,0
2016-09-15,2016-09-20,Standard Class,JD-16150,Corporate,Twin Falls,Idaho,West,FUR-TA-10003473,Tables,1128.39,0.0,259.5297,1,2016,9,3,3,0,5,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,432.58033333333333,885.8187105263157,0
2017-06-15,2017-06-19,Standard Class,JE-15715,Consumer,Monroe,North Carolina,South,FUR-CH-10000847,Chairs,698.352,0.2,52.3764,1,2017,6,3,2,0,4,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,136.1914074074074,610.1385110497238,0
2016-11-10,2016-11-12,First Class,AB-10015,Consumer,Oklahoma City,Oklahoma,Central,FUR-BO-10003966,Bookcases,341.96,0.0,54.7136,1,2016,11,3,4,0,2,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,552.2733333333333,567.2388333333333,0
2016-09-12,2016-09-16,Standard Class,MC-17590,Corporate,Utica,New York,East,FUR-FU-10002813,Furnishings,40.48,0.0,14.5728,1,2016,9,0,3,0,4,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,98.45908322663252,0
2015-07-26,2015-07-31,Standard Class,CK-12760,Corporate,Glendale,Arizona,West,FUR-CH-10003199,Chairs,266.352,0.2,13.3176,1,2015,7,6,3,0,5,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,218.76444444444442,610.1385110497238,0
2015-11-15,2015-11-19,Standard Class,DH-13675,Home Office,Harrisonburg,Virginia,South,FUR-FU-10002759,Furnishings,39.96,0.0,14.3856,1,2015,11,6,4,0,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,486.9605769230769,98.45908322663252,0
2015-07-02,2015-07-04,First Class,FA-14230,Corporate,Raleigh,North Carolina,South,FUR-FU-10000076,Furnishings,159.84,0.2,45.954,1,2015,7,3,3,0,2,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,136.1914074074074,98.45908322663252,0
2015-09-11,2015-09-18,Standard Class,SN-20560,Home Office,Paterson,New Jersey,East,FUR-FU-10002107,Furnishings,8.92,0.0,3.9248,1,2015,9,4,3,0,7,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,245.36458333333334,98.45908322663252,0
2017-12-01,2017-12-06,Standard Class,SH-19975,Corporate,Seattle,Washington,West,FUR-FU-10000023,Furnishings,70.68,0.0,31.0992,1,2017,12,4,4,1,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,435.3106534653465,98.45908322663252,0
2017-12-01,2017-12-07,Standard Class,ML-17755,Home Office,Stockton,California,West,FUR-FU-10003394,Furnishings,629.64,0.0,107.0388,1,2017,12,4,4,1,6,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2016-09-16,2016-09-18,First Class,CR-12625,Home Office,Columbus,Georgia,South,FUR-CH-10001146,Chairs,121.78,0.0,30.445,1,2016,9,4,3,0,2,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,260.04625,610.1385110497238,0
2015-12-01,2015-12-06,Standard Class,LC-16960,Home Office,San Diego,California,West,FUR-CH-10003973,Chairs,2676.672,0.2,267.6672,1,2015,12,1,4,1,5,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2014-08-05,2014-08-12,Standard Class,GZ-14470,Consumer,Texas City,Texas,Central,FUR-TA-10001307,Tables,489.23,0.3,41.934,1,2014,8,1,3,0,7,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,489.23,885.8187105263157,0
2016-08-15,2016-08-22,Standard Class,BD-11320,Consumer,Los Angeles,California,West,FUR-FU-10004071,Furnishings,312.03,0.0,43.6842,1,2016,8,0,3,0,7,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2014-04-02,2014-04-08,Standard Class,AH-10690,Corporate,Virginia Beach,Virginia,South,FUR-FU-10003192,Furnishings,177.68,0.0,46.1968,1,2014,4,2,2,0,6,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,486.9605769230769,98.45908322663252,0
2016-10-04,2016-10-08,Standard Class,AH-10690,Corporate,Coral Gables,Florida,South,FUR-FU-10002885,Furnishings,11.568,0.2,2.6028,1,2016,10,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,157.69615384615386,98.45908322663252,0
2017-12-18,2017-12-24,Standard Class,HE-14800,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10001057,Furnishings,99.95,0.0,22.9885,1,2017,12,0,4,1,6,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,539.2690625,98.45908322663252,0
2016-03-14,2016-03-19,Standard Class,SP-20545,Corporate,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furnishings,16.74,0.0,4.3524,1,2016,3,0,1,0,5,0.0,1.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,539.2690625,98.45908322663252,0
2017-12-25,2017-12-28,First Class,JH-15430,Consumer,Hialeah,Florida,South,FUR-FU-10004963,Furnishings,21.0,0.2,5.775,1,2017,12,0,4,1,3,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,157.69615384615386,98.45908322663252,0
2016-11-05,2016-11-07,First Class,LW-17125,Consumer,Virginia Beach,Virginia,South,FUR-FU-10004665,Furnishings,273.96,0.0,71.2296,1,2016,11,5,4,0,2,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,486.9605769230769,98.45908322663252,0
2016-11-05,2016-11-07,First Class,LW-17125,Consumer,Virginia Beach,Virginia,South,FUR-FU-10003806,Furnishings,756.8,0.0,75.68,1,2016,11,5,4,0,2,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,486.9605769230769,98.45908322663252,0
2017-03-24,2017-03-28,Standard Class,MV-17485,Consumer,New York City,New York,East,FUR-CH-10000665,Chairs,271.764,0.1,60.392,1,2017,3,4,1,0,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,353.64750793650796,610.1385110497238,0
2017-04-25,2017-04-27,Second Class,RL-19615,Consumer,Los Angeles,California,West,FUR-BO-10004709,Bookcases,344.981,0.15,28.4102,1,2017,4,1,2,0,2,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,333.32167002881846,567.2388333333333,0
2015-12-03,2015-12-07,Standard Class,JG-15115,Consumer,Jacksonville,North Carolina,South,FUR-FU-10000222,Furnishings,77.952,0.2,12.6672,1,2015,12,3,4,1,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,136.1914074074074,98.45908322663252,0
2015-12-24,2015-12-30,Standard Class,HM-14860,Corporate,Springfield,Missouri,Central,FUR-FU-10003026,Furnishings,9.68,0.0,3.7752,1,2015,12,3,4,1,6,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,266.95,98.45908322663252,0
2017-11-18,2017-11-18,Same Day,NB-18655,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furnishings,5.82,0.0,2.7354,1,2017,11,5,4,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,539.2690625,98.45908322663252,0
2016-02-21,2016-02-22,First Class,EA-14035,Corporate,New York City,New York,East,FUR-FU-10001861,Furnishings,135.8,0.0,66.542,1,2016,2,6,1,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,353.64750793650796,98.45908322663252,0
2014-12-16,2014-12-18,Second Class,LE-16810,Consumer,Springfield,Virginia,South,FUR-FU-10002268,Furnishings,29.46,0.0,9.7218,1,2014,12,1,4,1,2,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,486.9605769230769,98.45908322663252,0
2016-08-22,2016-08-23,First Class,TC-21475,Home Office,Fort Collins,Colorado,West,FUR-FU-10001979,Furnishings,98.328,0.2,9.8328,1,2016,8,0,3,0,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,248.28575,98.45908322663252,0
2015-06-29,2015-07-02,First Class,SG-20470,Consumer,New York City,New York,East,FUR-CH-10001482,Chairs,117.882,0.1,1.3098,1,2015,6,0,2,0,3,0.0,1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,353.64750793650796,610.1385110497238,0
2016-06-26,2016-07-02,Standard Class,VP-21760,Corporate,New York City,New York,East,FUR-FU-10003976,Furnishings,37.74,0.0,12.8316,1,2016,6,6,2,0,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2016-09-17,2016-09-22,Standard Class,PO-18865,Consumer,Marlborough,Massachusetts,East,FUR-FU-10002597,Furnishings,14.82,0.0,6.2244,1,2016,9,5,3,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,266.5805555555556,98.45908322663252,0
2016-09-17,2016-09-22,Standard Class,PO-18865,Consumer,Marlborough,Massachusetts,East,FUR-FU-10004864,Furnishings,191.82,0.0,61.3824,1,2016,9,5,3,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,266.5805555555556,98.45908322663252,0
2017-09-01,2017-09-01,Same Day,RW-19540,Corporate,Seattle,Washington,West,FUR-TA-10002607,Tables,283.56,0.0,45.3696,1,2017,9,4,3,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,435.3106534653465,885.8187105263157,0
